"","season","week","half","even_wk","team","result","win","tie","loss"
"12160",2020,8,"first","even","Indianapolis Colts",20,1,0,0
"12161",2020,8,"first","even","Minnesota Vikings",6,1,0,0
"12162",2020,8,"first","even","New York Jets",-26,0,0,1
"12163",2020,8,"first","even","Los Angeles Rams",-11,0,0,1
"12164",2020,8,"first","even","Dallas Cowboys",-14,0,0,1
"12165",2020,8,"first","even","San Francisco 49ers",-10,0,0,1
"12166",2020,8,"first","even","Tampa Bay Buccaneers",2,1,0,0
"12167",2020,9,"first","odd","Green Bay Packers",17,1,0,0
"12168",2020,9,"first","odd","Miami Dolphins",3,1,0,0
"12169",2020,9,"first","odd","Denver Broncos",-7,0,0,1
"12170",2020,9,"first","odd","Seattle Seahawks",-10,0,0,1
"12171",2020,9,"first","odd","Pittsburgh Steelers",5,1,0,0
"12172",2020,9,"first","odd","Baltimore Ravens",14,1,0,0
"12173",2020,9,"first","odd","Houston Texans",2,1,0,0
"12174",2020,9,"first","odd","Carolina Panthers",-2,0,0,1
"12175",2020,9,"first","odd","Las Vegas Raiders",5,1,0,0
"12176",2020,9,"first","odd","Detroit Lions",-14,0,0,1
"12177",2020,9,"first","odd","New Orleans Saints",35,1,0,0
"12178",2020,9,"first","odd","Chicago Bears",-7,0,0,1
"12179",2020,9,"first","odd","New York Giants",3,1,0,0
"12180",2020,9,"first","odd","New England Patriots",3,1,0,0
"12181",2020,10,"second","even","Indianapolis Colts",17,1,0,0
"12182",2020,10,"second","even","Buffalo Bills",-2,0,0,1
"12183",2020,10,"second","even","Tampa Bay Buccaneers",23,1,0,0
"12184",2020,10,"second","even","Houston Texans",-3,0,0,1
"12185",2020,10,"second","even","Washington Football Team",-3,0,0,1
"12186",2020,10,"second","even","Jacksonville Jaguars",-4,0,0,1
"12187",2020,10,"second","even","Denver Broncos",-25,0,0,1
"12188",2020,10,"second","even","Seattle Seahawks",-7,0,0,1
"12189",2020,10,"second","even","Los Angeles Chargers",-8,0,0,1
"12190",2020,10,"second","even","Baltimore Ravens",-6,0,0,1
"12191",2020,10,"second","even","San Francisco 49ers",-14,0,0,1
"12192",2020,10,"second","even","Philadelphia Eagles",-10,0,0,1
"12193",2020,10,"second","even","Cincinnati Bengals",-26,0,0,1
"12194",2020,10,"second","even","Minnesota Vikings",6,1,0,0
"12195",2020,11,"second","odd","Arizona Cardinals",-7,0,0,1
"12196",2020,11,"second","odd","Tennessee Titans",6,1,0,0
"12197",2020,11,"second","odd","Detroit Lions",-20,0,0,1
"12198",2020,11,"second","odd","Philadelphia Eagles",-5,0,0,1
"12199",2020,11,"second","odd","Miami Dolphins",-7,0,0,1
"12200",2020,11,"second","odd","New England Patriots",-7,0,0,1
"12201",2020,11,"second","odd","Green Bay Packers",-3,0,0,1
"12202",2020,11,"second","odd","Pittsburgh Steelers",24,1,0,0
"12203",2020,11,"second","odd","Kansas City Chiefs",4,1,0,0
"12204",2020,11,"second","odd","New York Jets",-6,0,0,1
"12205",2020,11,"second","odd","Dallas Cowboys",3,1,0,0
"12206",2020,11,"second","odd","Atlanta Falcons",-15,0,0,1
"12207",2020,11,"second","odd","Cincinnati Bengals",-11,0,0,1
"12208",2020,11,"second","odd","Los Angeles Rams",3,1,0,0
"12209",2020,12,"second","even","Washington Football Team",25,1,0,0
"12210",2020,12,"second","even","Houston Texans",16,1,0,0
"12211",2020,12,"second","even","Las Vegas Raiders",-37,0,0,1
"12212",2020,12,"second","even","Los Angeles Chargers",-10,0,0,1
"12213",2020,12,"second","even","New York Giants",2,1,0,0
"12214",2020,12,"second","even","New Orleans Saints",28,1,0,0
"12215",2020,12,"second","even","Chicago Bears",-16,0,0,1
"12216",2020,12,"second","even","Tennessee Titans",19,1,0,0
"12217",2020,12,"second","even","Cleveland Browns",2,1,0,0
"12218",2020,12,"second","even","San Francisco 49ers",3,1,0,0
"12219",2020,12,"second","even","Carolina Panthers",-1,0,0,1
"12220",2020,12,"second","even","Arizona Cardinals",-3,0,0,1
"12221",2020,12,"second","even","Miami Dolphins",17,1,0,0
"12222",2020,12,"second","even","Kansas City Chiefs",3,1,0,0
"12223",2020,12,"second","even","Seattle Seahawks",6,1,0,0
"12224",2020,12,"second","even","Baltimore Ravens",-5,0,0,1
"12225",2020,13,"second","odd","Los Angeles Rams",10,1,0,0
"12226",2020,13,"second","odd","New Orleans Saints",5,1,0,0
"12227",2020,13,"second","odd","Detroit Lions",4,1,0,0
"12228",2020,13,"second","odd","Philadelphia Eagles",-14,0,0,1
"12229",2020,13,"second","odd","Indianapolis Colts",6,1,0,0
"12230",2020,13,"second","odd","Denver Broncos",-6,0,0,1
"12231",2020,13,"second","odd","New England Patriots",45,1,0,0
"12232",2020,13,"second","odd","Cincinnati Bengals",-12,0,0,1
"12233",2020,13,"second","odd","Jacksonville Jaguars",-3,0,0,1
"12234",2020,13,"second","odd","Las Vegas Raiders",3,1,0,0
"12235",2020,13,"second","odd","New York Giants",5,1,0,0
"12236",2020,13,"second","odd","Cleveland Browns",6,1,0,0
"12237",2020,13,"second","odd","Washington Football Team",6,1,0,0
"12238",2020,13,"second","odd","Buffalo Bills",10,1,0,0
"12239",2020,13,"second","odd","Dallas Cowboys",-17,0,0,1
"12240",2020,14,"second","even","New England Patriots",-21,0,0,1
"12241",2020,14,"second","even","Pittsburgh Steelers",-11,0,0,1
"12242",2020,14,"second","even","Denver Broncos",5,1,0,0
"12243",2020,14,"second","even","Houston Texans",-29,0,0,1
"12244",2020,14,"second","even","Dallas Cowboys",23,1,0,0
"12245",2020,14,"second","even","Green Bay Packers",7,1,0,0
"12246",2020,14,"second","even","Tennessee Titans",21,1,0,0
"12247",2020,14,"second","even","Indianapolis Colts",17,1,0,0
"12248",2020,14,"second","even","Atlanta Falcons",-3,0,0,1
"12249",2020,14,"second","even","Kansas City Chiefs",6,1,0,0
"12250",2020,14,"second","even","Arizona Cardinals",19,1,0,0
"12251",2020,14,"second","even","New Orleans Saints",-3,0,0,1
"12252",2020,14,"second","even","Washington Football Team",8,1,0,0
"12253",2020,14,"second","even","New York Jets",-37,0,0,1
"12254",2020,14,"second","even","Minnesota Vikings",-12,0,0,1
"12255",2020,14,"second","even","Baltimore Ravens",5,1,0,0
"12256",2020,15,"second","odd","Los Angeles Chargers",3,1,0,0
"12257",2020,15,"second","odd","Buffalo Bills",29,1,0,0
"12258",2020,15,"second","odd","Carolina Panthers",-8,0,0,1
"12259",2020,15,"second","odd","Philadelphia Eagles",-7,0,0,1
"12260",2020,15,"second","odd","Tampa Bay Buccaneers",4,1,0,0
"12261",2020,15,"second","odd","Jacksonville Jaguars",-26,0,0,1
"12262",2020,15,"second","odd","San Francisco 49ers",-8,0,0,1
"12263",2020,15,"second","odd","Houston Texans",-7,0,0,1
"12264",2020,15,"second","odd","New York Jets",3,1,0,0
"12265",2020,15,"second","odd","New England Patriots",-10,0,0,1
"12266",2020,15,"second","odd","Chicago Bears",6,1,0,0
"12267",2020,15,"second","odd","Kansas City Chiefs",3,1,0,0
"12268",2020,15,"second","odd","Cleveland Browns",14,1,0,0
"12269",2020,15,"second","odd","Detroit Lions",-21,0,0,1
"12270",2020,15,"second","odd","Seattle Seahawks",5,1,0,0
"12271",2020,15,"second","odd","Pittsburgh Steelers",-10,0,0,1
"12272",2020,16,"second","even","Minnesota Vikings",-19,0,0,1
"12273",2020,16,"second","even","San Francisco 49ers",8,1,0,0
"12274",2020,16,"second","even","Tampa Bay Buccaneers",40,1,0,0
"12275",2020,16,"second","even","Miami Dolphins",1,1,0,0
"12276",2020,16,"second","even","New York Giants",-14,0,0,1
"12277",2020,16,"second","even","Philadelphia Eagles",-20,0,0,1
"12278",2020,16,"second","even","Tennessee Titans",-26,0,0,1
"12279",2020,16,"second","even","Cincinnati Bengals",6,1,0,0
"12280",2020,16,"second","even","Chicago Bears",24,1,0,0
"12281",2020,16,"second","even","Atlanta Falcons",-3,0,0,1
"12282",2020,16,"second","even","Denver Broncos",-3,0,0,1
"12283",2020,16,"second","even","Cleveland Browns",-7,0,0,1
"12284",2020,16,"second","even","Indianapolis Colts",-4,0,0,1
"12285",2020,16,"second","even","Los Angeles Rams",-11,0,0,1
"12286",2020,16,"second","even","Carolina Panthers",7,1,0,0
"12287",2020,16,"second","even","Buffalo Bills",29,1,0,0
"12288",2020,17,"second","odd","Miami Dolphins",-30,0,0,1
"12289",2020,17,"second","odd","New Orleans Saints",26,1,0,0
"12290",2020,17,"second","odd","Green Bay Packers",19,1,0,0
"12291",2020,17,"second","odd","Baltimore Ravens",35,1,0,0
"12292",2020,17,"second","odd","Pittsburgh Steelers",-2,0,0,1
"12293",2020,17,"second","odd","Las Vegas Raiders",1,1,0,0
"12294",2020,17,"second","odd","Minnesota Vikings",2,1,0,0
"12295",2020,17,"second","odd","Tennessee Titans",3,1,0,0
"12296",2020,17,"second","odd","Jacksonville Jaguars",-14,0,0,1
"12297",2020,17,"second","odd","Los Angeles Chargers",17,1,0,0
"12298",2020,17,"second","odd","Arizona Cardinals",-11,0,0,1
"12299",2020,17,"second","odd","New York Jets",-14,0,0,1
"12300",2020,17,"second","odd","Dallas Cowboys",-4,0,0,1
"12301",2020,17,"second","odd","Washington Football Team",6,1,0,0
"12302",2020,17,"second","odd","Seattle Seahawks",3,1,0,0
"12303",2020,17,"second","odd","Atlanta Falcons",-17,0,0,1
"12304",2021,1,"first","odd","Dallas Cowboys",-2,0,0,1
"12305",2021,1,"first","odd","Philadelphia Eagles",26,1,0,0
"12306",2021,1,"first","odd","Pittsburgh Steelers",7,1,0,0
"12307",2021,1,"first","odd","New York Jets",-5,0,0,1
"12308",2021,1,"first","odd","Minnesota Vikings",-3,0,0,1
"12309",2021,1,"first","odd","San Francisco 49ers",8,1,0,0
"12310",2021,1,"first","odd","Jacksonville Jaguars",-16,0,0,1
"12311",2021,1,"first","odd","Seattle Seahawks",12,1,0,0
"12312",2021,1,"first","odd","Cleveland Browns",-4,0,0,1
"12313",2021,1,"first","odd","Chicago Bears",-20,0,0,1
"12314",2021,1,"first","odd","Miami Dolphins",1,1,0,0
"12315",2021,1,"first","odd","Green Bay Packers",-35,0,0,1
"12316",2021,1,"first","odd","Denver Broncos",14,1,0,0
"12317",2021,1,"first","odd","Arizona Cardinals",25,1,0,0
"12318",2021,1,"first","odd","Los Angeles Chargers",4,1,0,0
"12319",2021,1,"first","odd","Baltimore Ravens",-6,0,0,1
"12320",2021,2,"first","even","New York Giants",-1,0,0,1
"12321",2021,2,"first","even","Minnesota Vikings",-1,0,0,1
"12322",2021,2,"first","even","Kansas City Chiefs",-1,0,0,1
"12323",2021,2,"first","even","New Orleans Saints",-19,0,0,1
"12324",2021,2,"first","even","Cincinnati Bengals",-3,0,0,1
"12325",2021,2,"first","even","Houston Texans",-10,0,0,1
"12326",2021,2,"first","even","Los Angeles Rams",3,1,0,0
"12327",2021,2,"first","even","Denver Broncos",10,1,0,0
"12328",2021,2,"first","even","Dallas Cowboys",3,1,0,0
"12329",2021,2,"first","even","Buffalo Bills",35,1,0,0
"12330",2021,2,"first","even","New England Patriots",19,1,0,0
"12331",2021,2,"first","even","San Francisco 49ers",6,1,0,0
"12332",2021,2,"first","even","Las Vegas Raiders",9,1,0,0
"12333",2021,2,"first","even","Tennessee Titans",3,1,0,0
"12334",2021,2,"first","even","Atlanta Falcons",-23,0,0,1
"12335",2021,2,"first","even","Detroit Lions",-18,0,0,1
"12336",2021,3,"first","odd","Carolina Panthers",15,1,0,0
"12337",2021,3,"first","odd","Washington Football Team",-22,0,0,1
"12338",2021,3,"first","odd","Chicago Bears",-20,0,0,1
"12339",2021,3,"first","odd","New York Jets",-26,0,0,1
"12340",2021,3,"first","odd","Baltimore Ravens",2,1,0,0
"12341",2021,3,"first","odd","Arizona Cardinals",12,1,0,0
"12342",2021,3,"first","odd","Los Angeles Chargers",6,1,0,0
"12343",2021,3,"first","odd","Miami Dolphins",-3,0,0,1
"12344",2021,3,"first","odd","Tampa Bay Buccaneers",-10,0,0,1
"12345",2021,3,"first","odd","Seattle Seahawks",-13,0,0,1
"12346",2021,3,"first","odd","New Orleans Saints",15,1,0,0
"12347",2021,3,"first","odd","Atlanta Falcons",3,1,0,0
"12348",2021,3,"first","odd","Cincinnati Bengals",14,1,0,0
"12349",2021,3,"first","odd","Green Bay Packers",2,1,0,0
"12350",2021,3,"first","odd","Indianapolis Colts",-9,0,0,1
"12351",2021,3,"first","odd","Philadelphia Eagles",-20,0,0,1
"12352",2021,4,"first","even","Jacksonville Jaguars",-3,0,0,1
"12353",2021,4,"first","even","Washington Football Team",4,1,0,0
"12354",2021,4,"first","even","Houston Texans",-40,0,0,1
"12355",2021,4,"first","even","Detroit Lions",-10,0,0,1
"12356",2021,4,"first","even","Carolina Panthers",-8,0,0,1
"12357",2021,4,"first","even","Baltimore Ravens",16,1,0,0
"12358",2021,4,"first","even","Pittsburgh Steelers",-10,0,0,1
"12359",2021,4,"first","even","Arizona Cardinals",17,1,0,0
"12360",2021,4,"first","even","Indianapolis Colts",10,1,0,0
"12361",2021,4,"first","even","Cleveland Browns",7,1,0,0
"12362",2021,4,"first","even","Tampa Bay Buccaneers",2,1,0,0
"12363",2021,4,"first","even","New York Giants",6,1,0,0
"12364",2021,4,"first","even","Tennessee Titans",-3,0,0,1
"12365",2021,4,"first","even","Kansas City Chiefs",12,1,0,0
"12366",2021,4,"first","even","Seattle Seahawks",7,1,0,0
"12367",2021,4,"first","even","Las Vegas Raiders",-14,0,0,1
"12368",2021,5,"first","odd","Los Angeles Rams",9,1,0,0
"12369",2021,5,"first","odd","San Francisco 49ers",-7,0,0,1
"12370",2021,5,"first","odd","New York Jets",-7,0,0,1
"12371",2021,5,"first","odd","Philadelphia Eagles",3,1,0,0
"12372",2021,5,"first","odd","Green Bay Packers",3,1,0,0
"12373",2021,5,"first","odd","New York Giants",-24,0,0,1
"12374",2021,5,"first","odd","New England Patriots",3,1,0,0
"12375",2021,5,"first","odd","Tennessee Titans",18,1,0,0
"12376",2021,5,"first","odd","Buffalo Bills",18,1,0,0
"12377",2021,5,"first","odd","Chicago Bears",11,1,0,0
"12378",2021,5,"first","odd","Cleveland Browns",-5,0,0,1
"12379",2021,5,"first","odd","Detroit Lions",-2,0,0,1
"12380",2021,5,"first","odd","Denver Broncos",-8,0,0,1
"12381",2021,5,"first","odd","Miami Dolphins",-28,0,0,1
"12382",2021,5,"first","odd","New Orleans Saints",11,1,0,0
"12383",2021,5,"first","odd","Indianapolis Colts",-6,0,0,1
"12384",2021,6,"first","even","Tampa Bay Buccaneers",6,1,0,0
"12385",2021,6,"first","even","Los Angeles Chargers",-28,0,0,1
"12386",2021,6,"first","even","Minnesota Vikings",6,1,0,0
"12387",2021,6,"first","even","Green Bay Packers",10,1,0,0
"12388",2021,6,"first","even","Arizona Cardinals",23,1,0,0
"12389",2021,6,"first","even","Las Vegas Raiders",10,1,0,0
"12390",2021,6,"first","even","Cincinnati Bengals",23,1,0,0
"12391",2021,6,"first","even","Houston Texans",-28,0,0,1
"12392",2021,6,"first","even","Miami Dolphins",-3,0,0,1
"12393",2021,6,"first","even","Dallas Cowboys",6,1,0,0
"12394",2021,6,"first","even","Los Angeles Rams",27,1,0,0
"12395",2021,6,"first","even","Seattle Seahawks",-3,0,0,1
"12396",2021,6,"first","even","Kansas City Chiefs",18,1,0,0
"12397",2021,6,"first","even","Buffalo Bills",-3,0,0,1
"12398",2021,7,"first","odd","Denver Broncos",-3,0,0,1
"12399",2021,7,"first","odd","Houston Texans",-26,0,0,1
"12400",2021,7,"first","odd","Cincinnati Bengals",24,1,0,0
"12401",2021,7,"first","odd","Washington Football Team",-14,0,0,1
"12402",2021,7,"first","odd","Philadelphia Eagles",-11,0,0,1
"12403",2021,7,"first","odd","Detroit Lions",-9,0,0,1
"12404",2021,7,"first","odd","Atlanta Falcons",2,1,0,0
"12405",2021,7,"first","odd","New York Jets",-41,0,0,1
"12406",2021,7,"first","odd","Carolina Panthers",-22,0,0,1
"12407",2021,7,"first","odd","Indianapolis Colts",12,1,0,0
"12408",2021,7,"first","odd","Chicago Bears",-35,0,0,1
"12409",2021,7,"first","odd","Kansas City Chiefs",-24,0,0,1
"12410",2021,7,"first","odd","New Orleans Saints",3,1,0,0
"12411",2021,8,"first","even","Green Bay Packers",3,1,0,0
"12412",2021,8,"first","even","Carolina Panthers",6,1,0,0
"12413",2021,8,"first","even","Miami Dolphins",-15,0,0,1
"12414",2021,8,"first","even","San Francisco 49ers",11,1,0,0
"12415",2021,8,"first","even","Pittsburgh Steelers",5,1,0,0
"12416",2021,8,"first","even","Washington Football Team",-7,0,0,1
"12417",2021,8,"first","even","Philadelphia Eagles",38,1,0,0
"12418",2021,8,"first","even","Los Angeles Rams",16,1,0,0
"12419",2021,8,"first","even","Tennessee Titans",3,1,0,0
"12420",2021,8,"first","even","New England Patriots",3,1,0,0
"12421",2021,8,"first","even","Dallas Cowboys",4,1,0,0
"12422",2021,8,"first","even","Tampa Bay Buccaneers",-9,0,0,1
"12423",2021,8,"first","even","Cincinnati Bengals",-3,0,0,1
"12424",2021,8,"first","even","Jacksonville Jaguars",-24,0,0,1
"12425",2021,8,"first","even","New York Giants",-3,0,0,1
"12426",2021,9,"first","odd","New York Jets",-15,0,0,1
"12427",2021,9,"first","odd","Minnesota Vikings",-3,0,0,1
"12428",2021,9,"first","odd","New England Patriots",18,1,0,0
"12429",2021,9,"first","odd","Cleveland Browns",25,1,0,0
"12430",2021,9,"first","odd","Denver Broncos",14,1,0,0
"12431",2021,9,"first","odd","Buffalo Bills",-3,0,0,1
"12432",2021,9,"first","odd","Green Bay Packers",-6,0,0,1
"12433",2021,9,"first","odd","Tennessee Titans",12,1,0,0
"12434",2021,9,"first","odd","Houston Texans",-8,0,0,1
"12435",2021,9,"first","odd","Atlanta Falcons",2,1,0,0
"12436",2021,9,"first","odd","Las Vegas Raiders",-7,0,0,1
"12437",2021,9,"first","odd","Los Angeles Chargers",3,1,0,0
"12438",2021,9,"first","odd","Arizona Cardinals",14,1,0,0
"12439",2021,9,"first","odd","Chicago Bears",-2,0,0,1
"12440",2021,10,"second","even","Baltimore Ravens",-12,0,0,1
"12441",2021,10,"second","even","Carolina Panthers",24,1,0,0
"12442",2021,10,"second","even","Atlanta Falcons",-40,0,0,1
"12443",2021,10,"second","even","Philadelphia Eagles",17,1,0,0
"12444",2021,10,"second","even","Seattle Seahawks",-17,0,0,1
"12445",2021,10,"second","even","Jacksonville Jaguars",-6,0,0,1
"12446",2021,10,"second","even","Kansas City Chiefs",27,1,0,0
"12447",2021,10,"second","even","Minnesota Vikings",7,1,0,0
"12448",2021,10,"second","even","Cleveland Browns",-38,0,0,1
"12449",2021,10,"second","even","Buffalo Bills",28,1,0,0
"12450",2021,10,"second","even","Detroit Lions",0,0,1,0
"12451",2021,10,"second","even","New Orleans Saints",-2,0,0,1
"12452",2021,10,"second","even","Tampa Bay Buccaneers",-10,0,0,1
"12453",2021,10,"second","even","Los Angeles Rams",-21,0,0,1
"12454",2021,11,"second","odd","New England Patriots",25,1,0,0
"12455",2021,11,"second","odd","Indianapolis Colts",26,1,0,0
"12456",2021,11,"second","odd","Washington Football Team",6,1,0,0
"12457",2021,11,"second","odd","Baltimore Ravens",3,1,0,0
"12458",2021,11,"second","odd","Detroit Lions",-3,0,0,1
"12459",2021,11,"second","odd","San Francisco 49ers",20,1,0,0
"12460",2021,11,"second","odd","Dallas Cowboys",-10,0,0,1
"12461",2021,11,"second","odd","Cincinnati Bengals",19,1,0,0
"12462",2021,11,"second","odd","Pittsburgh Steelers",-4,0,0,1
"12463",2021,11,"second","odd","Green Bay Packers",-3,0,0,1
"12464",2021,11,"second","odd","Miami Dolphins",7,1,0,0
"12465",2021,11,"second","odd","New Orleans Saints",-11,0,0,1
"12466",2021,11,"second","odd","Arizona Cardinals",10,1,0,0
"12467",2021,11,"second","odd","Houston Texans",9,1,0,0
"12468",2021,11,"second","odd","New York Giants",-20,0,0,1
"12469",2021,12,"second","even","Las Vegas Raiders",3,1,0,0
"12470",2021,12,"second","even","Chicago Bears",2,1,0,0
"12471",2021,12,"second","even","Buffalo Bills",25,1,0,0
"12472",2021,12,"second","even","Cleveland Browns",-6,0,0,1
"12473",2021,12,"second","even","Pittsburgh Steelers",-31,0,0,1
"12474",2021,12,"second","even","Los Angeles Chargers",-15,0,0,1
"12475",2021,12,"second","even","Los Angeles Rams",-8,0,0,1
"12476",2021,12,"second","even","New York Jets",7,1,0,0
"12477",2021,12,"second","even","Tampa Bay Buccaneers",7,1,0,0
"12478",2021,12,"second","even","Atlanta Falcons",7,1,0,0
"12479",2021,12,"second","even","Carolina Panthers",-23,0,0,1
"12480",2021,12,"second","even","Tennessee Titans",-23,0,0,1
"12481",2021,12,"second","even","Philadelphia Eagles",-6,0,0,1
"12482",2021,12,"second","even","Minnesota Vikings",-8,0,0,1
"12483",2021,12,"second","even","Seattle Seahawks",-2,0,0,1
"12484",2021,13,"second","odd","Dallas Cowboys",10,1,0,0
"12485",2021,13,"second","odd","Tampa Bay Buccaneers",13,1,0,0
"12486",2021,13,"second","odd","Arizona Cardinals",11,1,0,0
"12487",2021,13,"second","odd","Los Angeles Chargers",19,1,0,0
"12488",2021,13,"second","odd","Minnesota Vikings",-2,0,0,1
"12489",2021,13,"second","odd","Indianapolis Colts",31,1,0,0
"12490",2021,13,"second","odd","Denver Broncos",-13,0,0,1
"12491",2021,13,"second","odd","Washington Football Team",2,1,0,0
"12492",2021,13,"second","odd","Jacksonville Jaguars",-30,0,0,1
"12493",2021,13,"second","odd","New York Giants",-11,0,0,1
"12494",2021,13,"second","odd","Philadelphia Eagles",15,1,0,0
"12495",2021,13,"second","odd","Baltimore Ravens",-1,0,0,1
"12496",2021,13,"second","odd","San Francisco 49ers",-7,0,0,1
"12497",2021,13,"second","odd","New England Patriots",4,1,0,0
"12498",2021,14,"second","even","Pittsburgh Steelers",-8,0,0,1
"12499",2021,14,"second","even","Atlanta Falcons",8,1,0,0
"12500",2021,14,"second","even","San Francisco 49ers",3,1,0,0
"12501",2021,14,"second","even","Baltimore Ravens",-2,0,0,1
"12502",2021,14,"second","even","Detroit Lions",-28,0,0,1
"12503",2021,14,"second","even","Chicago Bears",-15,0,0,1
"12504",2021,14,"second","even","Seattle Seahawks",20,1,0,0
"12505",2021,14,"second","even","Las Vegas Raiders",-39,0,0,1
"12506",2021,14,"second","even","New York Giants",-16,0,0,1
"12507",2021,14,"second","even","New Orleans Saints",21,1,0,0
"12508",2021,14,"second","even","Buffalo Bills",-6,0,0,1
"12509",2021,14,"second","even","Jacksonville Jaguars",-20,0,0,1
"12510",2021,14,"second","even","Dallas Cowboys",7,1,0,0
"12511",2021,14,"second","even","Los Angeles Rams",7,1,0,0
"12512",2021,15,"second","odd","Kansas City Chiefs",6,1,0,0
"12513",2021,15,"second","odd","New England Patriots",-10,0,0,1
"12514",2021,15,"second","odd","Green Bay Packers",1,1,0,0
"12515",2021,15,"second","odd","Carolina Panthers",-17,0,0,1
"12516",2021,15,"second","odd","Cincinnati Bengals",5,1,0,0
"12517",2021,15,"second","odd","Arizona Cardinals",-18,0,0,1
"12518",2021,15,"second","odd","Houston Texans",14,1,0,0
"12519",2021,15,"second","odd","New York Jets",-7,0,0,1
"12520",2021,15,"second","odd","Dallas Cowboys",15,1,0,0
"12521",2021,15,"second","odd","Tennessee Titans",-6,0,0,1
"12522",2021,15,"second","odd","Atlanta Falcons",-18,0,0,1
"12523",2021,15,"second","odd","New Orleans Saints",9,1,0,0
"12524",2021,15,"second","odd","Minnesota Vikings",8,1,0,0
"12525",2021,15,"second","odd","Las Vegas Raiders",2,1,0,0
"12526",2021,15,"second","odd","Seattle Seahawks",-10,0,0,1
"12527",2021,15,"second","odd","Washington Football Team",-10,0,0,1
"12528",2021,16,"second","even","San Francisco 49ers",-3,0,0,1
"12529",2021,16,"second","even","Indianapolis Colts",6,1,0,0
"12530",2021,16,"second","even","Cleveland Browns",-2,0,0,1
"12531",2021,16,"second","even","Detroit Lions",-4,0,0,1
"12532",2021,16,"second","even","Tampa Bay Buccaneers",26,1,0,0
"12533",2021,16,"second","even","Baltimore Ravens",-20,0,0,1
"12534",2021,16,"second","even","Washington Football Team",-42,0,0,1
"12535",2021,16,"second","even","Los Angeles Chargers",-12,0,0,1
"12536",2021,16,"second","even","Pittsburgh Steelers",-26,0,0,1
"12537",2021,16,"second","even","Denver Broncos",-4,0,0,1
"12538",2021,16,"second","even","Los Angeles Rams",7,1,0,0
"12539",2021,16,"second","even","Buffalo Bills",12,1,0,0
"12540",2021,16,"second","even","Jacksonville Jaguars",-5,0,0,1
"12541",2021,16,"second","even","New York Giants",-24,0,0,1
"12542",2021,16,"second","even","Chicago Bears",1,1,0,0
"12543",2021,16,"second","even","Miami Dolphins",17,1,0,0
"12544",2021,17,"second","odd","Los Angeles Rams",1,1,0,0
"12545",2021,17,"second","odd","Atlanta Falcons",-14,0,0,1
"12546",2021,17,"second","odd","New York Giants",-26,0,0,1
"12547",2021,17,"second","odd","Kansas City Chiefs",-3,0,0,1
"12548",2021,17,"second","odd","Arizona Cardinals",3,1,0,0
"12549",2021,17,"second","odd","Minnesota Vikings",-27,0,0,1
"12550",2021,17,"second","odd","Las Vegas Raiders",3,1,0,0
"12551",2021,17,"second","odd","Denver Broncos",-21,0,0,1
"12552",2021,17,"second","odd","Jacksonville Jaguars",-40,0,0,1
"12553",2021,17,"second","odd","Carolina Panthers",-8,0,0,1
"12554",2021,17,"second","odd","Tampa Bay Buccaneers",4,1,0,0
"12555",2021,17,"second","odd","Houston Texans",-16,0,0,1
"12556",2021,17,"second","odd","Detroit Lions",-22,0,0,1
"12557",2021,17,"second","odd","Miami Dolphins",-31,0,0,1
"12558",2021,17,"second","odd","Philadelphia Eagles",4,1,0,0
"12559",2021,17,"second","odd","Cleveland Browns",-12,0,0,1
"12560",2021,18,"second","even","Kansas City Chiefs",4,1,0,0
"12561",2021,18,"second","even","Dallas Cowboys",25,1,0,0
"12562",2021,18,"second","even","Seattle Seahawks",8,1,0,0
"12563",2021,18,"second","even","New Orleans Saints",10,1,0,0
"12564",2021,18,"second","even","Pittsburgh Steelers",3,1,0,0
"12565",2021,18,"second","even","New York Jets",-17,0,0,1
"12566",2021,18,"second","even","Cincinnati Bengals",-5,0,0,1
"12567",2021,18,"second","even","Green Bay Packers",-7,0,0,1
"12568",2021,18,"second","even","Tennessee Titans",3,1,0,0
"12569",2021,18,"second","even","Indianapolis Colts",-15,0,0,1
"12570",2021,18,"second","even","Los Angeles Chargers",-3,0,0,1
"12571",2021,18,"second","even","San Francisco 49ers",3,1,0,0
"12572",2021,18,"second","even","New England Patriots",-9,0,0,1
"12573",2021,18,"second","even","Chicago Bears",-14,0,0,1
"12574",2021,18,"second","even","Washington Football Team",15,1,0,0
"12575",2021,18,"second","even","Carolina Panthers",-24,0,0,1
"12576",2022,1,"first","odd","Buffalo Bills",21,1,0,0
"12577",2022,1,"first","odd","Kansas City Chiefs",23,1,0,0
"12578",2022,1,"first","odd","New Orleans Saints",1,1,0,0
"12579",2022,1,"first","odd","Cleveland Browns",2,1,0,0
"12580",2022,1,"first","odd","San Francisco 49ers",-9,0,0,1
"12581",2022,1,"first","odd","Pittsburgh Steelers",3,1,0,0
"12582",2022,1,"first","odd","Tampa Bay Buccaneers",16,1,0,0
"12583",2022,1,"first","odd","Philadelphia Eagles",3,1,0,0
"12584",2022,1,"first","odd","Indianapolis Colts",0,0,1,0
"12585",2022,1,"first","odd","Las Vegas Raiders",-5,0,0,1
"12586",2022,1,"first","odd","New England Patriots",-13,0,0,1
"12587",2022,1,"first","odd","Green Bay Packers",-16,0,0,1
"12588",2022,1,"first","odd","Baltimore Ravens",15,1,0,0
